Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
17122006,000000,1.044,0.152,242.730,4.400,0.000,2.000,0.000
17122006,000100,1.520,0.220,242.200,7.400,0.000,1.000,0.000
17122006,000200,3.038,0.194,240.140,12.600,0.000,2.000,0.000
17122006,000300,2.974,0.194,239.970,12.400,0.000,1.000,0.000
17122006,000400,2.846,0.198,240.390,11.800,0.000,2.000,0.000
17122006,000500,2.848,0.198,240.590,11.800,0.000,1.000,0.000
17122006,000600,2.858,0.202,241.140,11.800,0.000,1.000,0.000
17122006,000700,2.472,0.208,241.620,10.800,0.000,2.000,0.000
17122006,000800,0.658,0.244,243.750,3.000,0.000,1.000,0.000
17122006,000900,0.838,0.334,242.090,4.800,0.000,2.000,0.000
17122006,001000,2.608,0.298,239.450,10.800,0.000,1.000,0.000
17122006,001100,2.598,0.296,239.440,10.800,0.000,1.000,0.000
17122006,001200,2.560,0.286,238.710,10.800,0.000,2.000,0.000
17122006,001300,2.526,0.278,236.950,10.600,0.000,1.000,0.000
17122006,001400,2.472,0.194,237.550,10.400,0.000,1.000,0.000
17122006,001500,1.658,0.166,238.480,8.000,0.000,1.000,0.000
17122006,001600,0.422,0.184,239.790,1.800,0.000,2.000,0.000
17122006,001700,0.790,0.178,239.470,4.600,0.000,1.000,0.000
17122006,001800,2.436,0.120,238.510,10.200,0.000,1.000,0.000
17122006,001900,2.396,0.056,239.030,10.000,0.000,1.000,0.000
17122006,002000,2.338,0.000,238.370,9.800,0.000,1.000,0.000
17122006,002100,2.304,0.062,238.380,9.600,0.000,0.000,0.000
17122006,002200,0.276,0.000,240.560,1.200,0.000,0.000,0.000
17122006,002300,0.712,0.000,239.840,4.600,0.000,0.000,0.000
17122006,002400,2.332,0.060,239.110,9.600,0.000,0.000,0.000
17122006,002500,2.344,0.058,239.990,9.600,0.000,0.000,0.000
17122006,002600,2.354,0.058,240.640,9.800,0.000,0.000,0.000
17122006,002700,2.332,0.060,239.450,9.600,0.000,0.000,0.000
17122006,002800,2.368,0.056,241.400,9.800,0.000,0.000,0.000
17122006,002900,0.612,0.000,243.680,4.000,0.000,0.000,0.000
17122006,003000,0.286,0.000,244.030,1.200,0.000,0.000,0.000
17122006,003100,1.952,0.050,242.070,8.800,0.000,0.000,0.000
17122006,003200,2.376,0.056,241.860,9.800,0.000,0.000,0.000
17122006,003300,2.374,0.056,241.700,9.800,0.000,0.000,0.000
17122006,003400,2.406,0.000,240.000,10.000,0.000,0.000,0.000
17122006,003500,1.004,0.094,242.000,5.600,0.000,0.000,0.000
17122006,003600,0.388,0.104,242.580,1.600,0.000,0.000,0.000
17122006,003700,1.458,0.090,242.300,7.400,0.000,0.000,0.000
17122006,003800,2.480,0.078,241.860,10.200,0.000,0.000,0.000
17122006,003900,2.454,0.074,240.760,10.200,0.000,0.000,0.000
17122006,004000,2.468,0.078,241.520,10.200,0.000,0.000,0.000
17122006,004100,2.028,0.084,241.880,9.000,0.000,0.000,0.000
17122006,004200,0.382,0.108,243.650,1.600,0.000,0.000,0.000
17122006,004300,0.902,0.098,242.620,5.200,0.000,0.000,0.000
17122006,004400,2.466,0.076,241.430,10.200,0.000,0.000,0.000
17122006,004500,2.456,0.076,241.180,10.200,0.000,0.000,0.000
17122006,004600,2.450,0.074,240.820,10.000,0.000,0.000,0.000
17122006,004700,2.448,0.074,240.780,10.000,0.000,0.000,0.000
17122006,004800,0.930,0.000,242.940,5.600,0.000,0.000,0.000
17122006,004900,0.286,0.000,243.840,1.200,0.000,0.000,0.000
17122006,005000,1.376,0.000,243.110,7.200,0.000,0.000,0.000
17122006,005100,2.456,0.048,241.980,10.000,0.000,0.000,0.000
17122006,005200,2.456,0.048,242.010,10.000,0.000,0.000,0.000
17122006,005300,2.444,0.046,241.380,10.000,0.000,0.000,0.000
17122006,005400,2.122,0.048,240.910,9.200,0.000,0.000,0.000
17122006,005500,0.356,0.070,242.130,1.400,0.000,0.000,0.000
17122006,005600,0.952,0.062,241.500,5.600,0.000,0.000,0.000
17122006,005700,2.426,0.000,240.450,10.000,0.000,0.000,0.000
17122006,005800,2.420,0.000,240.350,10.000,0.000,0.000,0.000
17122006,005900,2.412,0.000,240.650,10.000,0.000,0.000,0.000
17122006,010000,1.008,0.000,242.350,5.400,0.000,0.000,0.000
17122006,010100,0.430,0.000,243.400,1.800,0.000,0.000,0.000
17122006,010200,2.676,0.088,240.690,11.400,0.000,0.000,0.000
17122006,010300,3.766,0.208,239.130,15.600,0.000,0.000,0.000
17122006,010400,4.582,0.258,238.080,19.600,0.000,13.000,0.000
17122006,010500,5.282,0.150,237.380,22.400,0.000,35.000,0.000
17122006,010600,2.362,0.096,241.350,10.400,0.000,28.000,0.000
17122006,010700,3.250,0.084,240.950,13.600,0.000,37.000,0.000
17122006,010800,4.618,0.104,239.610,19.600,0.000,27.000,0.000
17122006,010900,5.242,0.178,239.490,21.800,0.000,37.000,0.000
17122006,011000,4.860,0.198,239.650,20.200,0.000,36.000,0.000
17122006,011100,3.738,0.238,240.390,16.000,0.000,36.000,0.000
17122006,011200,3.426,0.256,240.310,14.400,0.000,37.000,0.000
17122006,011300,5.254,0.214,238.150,22.000,0.000,35.000,0.000
17122006,011400,5.246,0.230,237.910,22.000,0.000,36.000,0.000
17122006,011500,5.216,0.210,237.440,22.000,0.000,36.000,0.000
17122006,011600,3.858,0.240,238.520,16.600,0.000,36.000,0.000
17122006,011700,2.822,0.188,239.550,11.800,0.000,36.000,0.000
17122006,011800,3.840,0.164,238.270,16.600,0.000,35.000,0.000
17122006,011900,4.636,0.140,237.370,19.400,0.000,36.000,0.000
17122006,012000,4.634,0.152,237.170,19.400,0.000,35.000,0.000
17122006,012100,4.652,0.142,237.920,19.400,0.000,36.000,0.000
17122006,012200,3.130,0.130,239.820,14.600,0.000,26.000,0.000
17122006,012300,1.756,0.050,241.180,7.600,0.000,24.000,0.000
17122006,012400,3.478,0.000,239.840,15.000,0.000,36.000,0.000
17122006,012500,4.500,0.000,239.040,18.800,0.000,36.000,0.000
17122006,012600,3.552,0.000,240.290,14.800,0.000,21.000,0.000
17122006,012700,3.940,0.000,239.190,16.600,0.000,28.000,0.000
17122006,012800,2.440,0.000,240.800,10.000,0.000,37.000,0.000
17122006,012900,2.080,0.000,241.610,9.000,0.000,28.000,0.000
17122006,013000,3.652,0.000,240.110,15.200,0.000,22.000,0.000
17122006,013100,4.432,0.000,239.350,18.400,0.000,36.000,0.000
17122006,013200,4.460,0.000,240.080,18.600,0.000,36.000,0.000
17122006,013300,2.186,0.124,242.070,10.000,0.000,17.000,0.000
17122006,013400,2.358,0.124,241.540,9.800,0.000,33.000,0.000
17122006,013500,3.954,0.098,239.840,16.800,0.000,36.000,0.000
17122006,013600,3.746,0.106,240.360,15.600,0.000,25.000,0.000
17122006,013700,3.944,0.098,239.790,16.600,0.000,25.000,0.000
17122006,013800,3.680,0.102,239.550,15.800,0.000,36.000,0.000
17122006,013900,1.670,0.130,242.210,7.200,0.000,24.000,0.000
17122006,014000,3.214,0.118,241.920,14.600,0.000,26.000,0.000
17122006,014100,4.500,0.000,240.420,18.600,0.000,36.000,0.000
17122006,014200,3.800,0.000,241.780,15.800,0.000,26.000,0.000
17122006,014300,2.664,0.000,243.310,11.200,0.000,23.000,0.000
17122006,014400,2.528,0.122,242.920,10.400,0.000,37.000,0.000
17122006,014500,2.668,0.140,241.800,11.600,0.000,18.000,0.000
17122006,014600,4.256,0.184,240.290,17.800,0.000,30.000,0.000
17122006,014700,4.126,0.244,240.610,17.600,0.000,28.000,0.000
17122006,014800,3.216,0.270,242.140,15.000,0.000,31.000,0.000
17122006,014900,0.574,0.302,243.880,2.600,0.000,5.000,0.000
17122006,015000,2.344,0.272,241.490,10.800,0.000,16.000,0.000
17122006,015100,3.804,0.244,240.340,16.200,0.000,23.000,0.000
17122006,015200,4.622,0.240,239.590,19.200,0.000,37.000,0.000
17122006,015300,3.218,0.250,240.380,13.800,0.000,16.000,0.000
17122006,015400,0.774,0.294,242.430,4.200,0.000,5.000,0.000
17122006,015500,0.572,0.300,243.550,2.600,0.000,5.000,0.000
17122006,015600,1.952,0.282,242.330,9.000,0.000,5.000,0.000
17122006,015700,2.608,0.188,241.860,10.800,0.000,4.000,0.000
17122006,015800,2.600,0.134,242.140,10.600,0.000,5.000,0.000
17122006,015900,2.568,0.132,241.970,10.600,0.000,5.000,0.000
17122006,020000,1.334,0.148,242.140,7.000,0.000,5.000,0.000
17122006,020100,0.362,0.124,244.330,1.600,0.000,3.000,0.000
17122006,020200,1.238,0.100,245.860,6.600,0.000,1.000,0.000
17122006,020300,2.448,0.088,244.840,10.000,0.000,2.000,0.000
17122006,020400,2.426,0.082,244.830,9.800,0.000,1.000,0.000
17122006,020500,1.794,0.098,245.800,8.400,0.000,2.000,0.000
17122006,020600,0.288,0.118,247.650,1.200,0.000,1.000,0.000
17122006,020700,0.608,0.120,247.490,3.800,0.000,1.000,0.000
17122006,020800,2.426,0.082,244.730,9.800,0.000,2.000,0.000
17122006,020900,2.442,0.088,244.900,10.000,0.000,1.000,0.000
17122006,021000,2.428,0.084,244.770,9.800,0.000,1.000,0.000
17122006,021100,0.674,0.116,247.470,4.400,0.000,2.000,0.000
17122006,021200,0.306,0.128,248.480,1.400,0.000,1.000,0.000
17122006,021300,2.090,0.094,247.010,9.000,0.000,2.000,0.000
17122006,021400,2.508,0.134,246.120,10.200,0.000,1.000,0.000
17122006,021500,2.228,0.126,246.320,9.400,0.000,1.000,0.000
17122006,021600,0.308,0.108,248.010,1.400,0.000,0.000,0.000
17122006,021700,0.290,0.102,248.200,1.200,0.000,0.000,0.000
17122006,021800,2.442,0.072,245.610,10.000,0.000,1.000,0.000
17122006,021900,2.514,0.156,245.290,10.200,0.000,0.000,0.000
17122006,022000,2.506,0.202,243.750,10.200,0.000,0.000,0.000
17122006,022100,0.388,0.234,246.170,1.800,0.000,0.000,0.000
17122006,022200,0.538,0.242,246.940,3.200,0.000,0.000,0.000
17122006,022300,2.496,0.142,245.350,10.200,0.000,0.000,0.000
17122006,022400,2.470,0.100,244.970,10.000,0.000,1.000,0.000
17122006,022500,2.448,0.096,244.970,10.000,0.000,0.000,0.000
17122006,022600,0.820,0.126,246.170,5.000,0.000,0.000,0.000
17122006,022700,0.308,0.130,247.300,1.400,0.000,0.000,0.000
17122006,022800,2.450,0.102,244.960,10.000,0.000,0.000,0.000
17122006,022900,2.432,0.092,244.200,9.800,0.000,0.000,0.000
17122006,023000,2.444,0.098,243.930,10.000,0.000,0.000,0.000
17122006,023100,1.970,0.100,244.350,8.800,0.000,0.000,0.000
17122006,023200,0.256,0.000,246.640,1.200,0.000,1.000,0.000
17122006,023300,0.508,0.000,246.700,3.600,0.000,0.000,0.000
17122006,023400,2.370,0.000,244.700,9.600,0.000,0.000,0.000
17122006,023500,2.352,0.000,245.050,9.600,0.000,0.000,0.000
17122006,023600,2.140,0.000,246.520,9.000,0.000,0.000,0.000
17122006,023700,0.212,0.000,248.940,0.800,0.000,0.000,0.000
17122006,023800,0.992,0.000,247.330,5.800,0.000,1.000,0.000
17122006,023900,2.362,0.000,245.390,9.600,0.000,0.000,0.000
17122006,024000,2.384,0.000,245.710,9.600,0.000,0.000,0.000
17122006,024100,1.928,0.000,246.100,8.400,0.000,0.000,0.000
17122006,024200,0.218,0.000,249.370,1.000,0.000,0.000,0.000
17122006,024300,0.656,0.000,249.070,4.400,0.000,1.000,0.000
17122006,024400,2.398,0.000,247.310,9.600,0.000,0.000,0.000
17122006,024500,2.412,0.000,247.260,9.600,0.000,0.000,0.000
17122006,024600,1.672,0.000,245.950,7.800,0.000,0.000,0.000
17122006,024700,0.226,0.000,246.160,1.000,0.000,0.000,0.000
17122006,024800,1.632,0.000,244.510,7.800,0.000,0.000,0.000
17122006,024900,2.352,0.000,243.910,9.600,0.000,1.000,0.000
17122006,025000,2.328,0.046,243.680,9.400,0.000,0.000,0.000
17122006,025100,0.732,0.000,244.570,4.600,0.000,0.000,0.000
17122006,025200,0.206,0.000,245.980,0.800,0.000,0.000,0.000
17122006,025300,2.332,0.000,244.320,9.600,0.000,0.000,0.000
17122006,025400,2.390,0.000,244.510,9.800,0.000,0.000,0.000
17122006,025500,2.476,0.100,244.840,10.000,0.000,1.000,0.000
17122006,025600,0.604,0.126,247.150,3.800,0.000,0.000,0.000
17122006,025700,0.380,0.178,246.590,1.800,0.000,0.000,0.000
17122006,025800,1.774,0.210,244.520,8.400,0.000,0.000,0.000
17122006,025900,2.520,0.202,243.430,10.400,0.000,0.000,0.000
17122006,030000,2.542,0.214,244.060,10.400,0.000,0.000,0.000
17122006,030100,2.228,0.294,245.050,9.800,0.000,4.000,0.000
17122006,030200,0.590,0.316,247.120,2.600,0.000,4.000,0.000
17122006,030300,1.354,0.316,246.860,7.000,0.000,3.000,0.000
17122006,030400,2.734,0.280,245.410,11.200,0.000,4.000,0.000
17122006,030500,2.734,0.288,245.270,11.200,0.000,3.000,0.000
17122006,030600,2.002,0.214,245.790,9.000,0.000,4.000,0.000
17122006,030700,0.472,0.144,247.110,2.000,0.000,3.000,0.000
17122006,030800,0.876,0.000,244.700,5.000,0.000,4.000,0.000
17122006,030900,2.324,0.046,243.240,9.400,0.000,0.000,0.000
17122006,031000,2.342,0.000,243.460,9.600,0.000,0.000,0.000
17122006,031100,2.326,0.046,243.570,9.400,0.000,0.000,0.000
17122006,031200,0.302,0.000,246.190,2.000,0.000,0.000,0.000
17122006,031300,0.208,0.000,247.170,0.800,0.000,0.000,0.000
17122006,031400,2.022,0.000,245.690,8.800,0.000,0.000,0.000
17122006,031500,2.356,0.000,245.080,9.600,0.000,0.000,0.000
17122006,031600,2.346,0.000,243.700,9.600,0.000,1.000,0.000
17122006,031700,2.240,0.000,243.920,9.200,0.000,0.000,0.000
17122006,031800,0.224,0.000,245.540,1.000,0.000,0.000,0.000
17122006,031900,0.424,0.000,244.880,3.200,0.000,0.000,0.000
17122006,032000,2.344,0.000,243.270,9.600,0.000,0.000,0.000
17122006,032100,2.308,0.048,242.650,9.400,0.000,0.000,0.000
17122006,032200,2.338,0.000,243.290,9.600,0.000,1.000,0.000
17122006,032300,1.480,0.000,243.730,7.400,0.000,0.000,0.000
17122006,032400,0.222,0.000,245.290,1.000,0.000,0.000,0.000
17122006,032500,0.820,0.000,245.380,5.200,0.000,0.000,0.000
17122006,032600,2.352,0.000,243.840,9.600,0.000,0.000,0.000
17122006,032700,2.312,0.048,242.800,9.400,0.000,0.000,0.000
17122006,032800,2.324,0.000,242.520,9.600,0.000,1.000,0.000
17122006,032900,0.232,0.000,244.900,1.400,0.000,0.000,0.000
17122006,033000,0.342,0.120,244.810,1.600,0.000,0.000,0.000
17122006,033100,1.940,0.098,243.800,8.800,0.000,0.000,0.000
17122006,033200,2.456,0.098,244.030,10.000,0.000,0.000,0.000
17122006,033300,2.448,0.096,244.730,10.000,0.000,0.000,0.000
17122006,033400,1.838,0.108,244.660,8.400,0.000,1.000,0.000
17122006,033500,0.320,0.130,246.400,1.400,0.000,0.000,0.000
17122006,033600,1.154,0.116,245.500,6.400,0.000,0.000,0.000
17122006,033700,2.442,0.096,243.490,10.000,0.000,0.000,0.000
17122006,033800,2.410,0.090,243.080,9.800,0.000,0.000,0.000
17122006,033900,2.282,0.096,243.170,9.600,0.000,0.000,0.000
17122006,034000,0.320,0.126,244.440,1.600,0.000,0.000,0.000
17122006,034100,0.812,0.224,244.050,4.800,0.000,1.000,0.000
17122006,034200,2.446,0.138,242.720,10.000,0.000,0.000,0.000
17122006,034300,2.426,0.066,243.810,9.800,0.000,0.000,0.000
17122006,034400,2.410,0.062,244.120,9.800,0.000,0.000,0.000
17122006,034500,0.436,0.096,245.640,2.800,0.000,0.000,0.000
17122006,034600,0.492,0.088,245.180,3.200,0.000,0.000,0.000
17122006,034700,2.424,0.064,243.700,9.800,0.000,1.000,0.000
17122006,034800,2.392,0.058,243.410,9.800,0.000,0.000,0.000
17122006,034900,2.382,0.000,243.420,9.800,0.000,0.000,0.000
17122006,035000,0.754,0.000,245.530,4.800,0.000,0.000,0.000
17122006,035100,0.412,0.000,246.540,3.000,0.000,0.000,0.000
17122006,035200,2.354,0.000,244.630,9.600,0.000,0.000,0.000
17122006,035300,2.412,0.000,244.590,9.800,0.000,1.000,0.000
17122006,035400,2.426,0.082,244.420,9.800,0.000,2.000,0.000
17122006,035500,1.384,0.100,244.640,7.200,0.000,2.000,0.000
17122006,035600,0.292,0.110,245.310,1.200,0.000,1.000,0.000
17122006,035700,1.330,0.098,243.780,7.000,0.000,2.000,0.000
17122006,035800,2.396,0.076,242.570,9.800,0.000,1.000,0.000
17122006,035900,2.422,0.082,243.160,9.800,0.000,2.000,0.000
17122006,040000,2.402,0.076,243.180,9.800,0.000,1.000,0.000
17122006,040100,0.430,0.112,245.020,2.600,0.000,2.000,0.000
17122006,040200,0.666,0.104,244.900,4.200,0.000,2.000,0.000
17122006,040300,2.420,0.080,242.770,9.800,0.000,1.000,0.000
17122006,040400,2.390,0.074,242.470,9.800,0.000,2.000,0.000
17122006,040500,2.446,0.120,242.140,10.000,0.000,1.000,0.000
17122006,040600,0.978,0.248,245.150,5.600,0.000,2.000,0.000
17122006,040700,0.400,0.254,245.860,1.800,0.000,1.000,0.000
17122006,040800,2.432,0.222,243.470,10.200,0.000,2.000,0.000
17122006,040900,2.500,0.214,243.360,10.200,0.000,1.000,0.000
17122006,041000,2.520,0.220,243.540,10.400,0.000,2.000,0.000
17122006,041100,0.788,0.246,245.680,4.800,0.000,1.000,0.000
17122006,041200,0.402,0.256,245.690,2.000,0.000,2.000,0.000
17122006,041300,2.238,0.216,243.210,9.600,0.000,1.000,0.000
17122006,041400,2.512,0.220,243.490,10.200,0.000,2.000,0.000
17122006,041500,2.486,0.212,243.200,10.200,0.000,1.000,0.000
17122006,041600,1.936,0.230,244.120,8.800,0.000,1.000,0.000
17122006,041700,0.376,0.256,246.450,1.800,0.000,2.000,0.000
17122006,041800,0.908,0.078,245.710,5.200,0.000,1.000,0.000
17122006,041900,2.336,0.046,243.860,9.400,0.000,0.000,0.000
17122006,042000,2.346,0.000,243.500,9.600,0.000,0.000,0.000
17122006,042100,2.328,0.046,243.620,9.400,0.000,0.000,0.000
17122006,042200,1.708,0.000,243.730,8.000,0.000,0.000,0.000
17122006,042300,0.206,0.000,245.170,0.800,0.000,0.000,0.000
17122006,042400,0.516,0.000,245.130,3.600,0.000,1.000,0.000
17122006,042500,2.426,0.060,243.670,9.800,0.000,0.000,0.000
17122006,042600,2.430,0.066,244.000,9.800,0.000,0.000,0.000
17122006,042700,2.424,0.060,243.600,9.800,0.000,0.000,0.000
17122006,042800,2.306,0.064,242.930,9.600,0.000,0.000,0.000
17122006,042900,0.288,0.088,245.080,1.200,0.000,0.000,0.000
17122006,043000,0.756,0.092,245.690,3.800,0.000,0.000,5.000
17122006,043100,3.498,0.050,242.830,14.400,0.000,0.000,19.000
17122006,043200,3.522,0.054,242.920,14.400,0.000,1.000,18.000
17122006,043300,3.460,0.000,243.030,14.200,0.000,0.000,19.000
17122006,043400,3.434,0.050,242.950,14.000,0.000,0.000,18.000
17122006,043500,1.646,0.000,245.600,7.400,0.000,0.000,19.000
17122006,043600,1.336,0.000,245.940,5.400,0.000,0.000,18.000
17122006,043700,2.874,0.000,244.160,12.400,0.000,1.000,18.000
17122006,043800,3.410,0.056,243.040,14.000,0.000,0.000,19.000
17122006,043900,3.412,0.052,242.490,14.000,0.000,0.000,18.000
17122006,044000,3.386,0.056,242.220,13.800,0.000,0.000,18.000
17122006,044100,1.844,0.048,244.070,8.200,0.000,0.000,18.000
17122006,044200,1.414,0.106,244.550,5.800,0.000,0.000,18.000
17122006,044300,3.352,0.086,242.890,14.000,0.000,1.000,18.000
17122006,044400,3.500,0.080,242.650,14.400,0.000,0.000,18.000
17122006,044500,3.516,0.084,242.630,14.400,0.000,0.000,18.000
17122006,044600,3.174,0.084,243.150,13.400,0.000,0.000,18.000
17122006,044700,1.428,0.114,245.100,5.800,0.000,0.000,19.000
17122006,044800,1.994,0.100,244.150,9.000,0.000,0.000,18.000
17122006,044900,3.492,0.082,241.830,14.400,0.000,1.000,18.000
17122006,045000,3.460,0.076,241.530,14.200,0.000,0.000,18.000
17122006,045100,3.492,0.082,242.060,14.400,0.000,0.000,18.000
17122006,045200,3.482,0.080,242.390,14.200,0.000,0.000,18.000
17122006,045300,1.492,0.104,245.950,6.200,0.000,0.000,18.000
17122006,045400,1.326,0.000,246.550,5.400,0.000,0.000,19.000
17122006,045500,3.282,0.046,243.760,13.600,0.000,1.000,18.000
17122006,045600,3.422,0.054,243.580,14.000,0.000,0.000,18.000
17122006,045700,3.424,0.050,242.950,14.000,0.000,0.000,18.000
17122006,045800,3.254,0.054,242.700,13.400,0.000,0.000,18.000
17122006,045900,1.320,0.000,244.270,5.400,0.000,0.000,18.000
17122006,050000,2.294,0.000,243.140,10.400,0.000,0.000,19.000
17122006,050100,3.400,0.052,242.010,14.000,0.000,0.000,17.000
17122006,050200,3.402,0.056,242.730,14.000,0.000,0.000,18.000
17122006,050300,3.418,0.050,242.700,14.000,0.000,1.000,18.000
17122006,050400,2.994,0.050,243.770,12.600,0.000,0.000,19.000
17122006,050500,1.326,0.000,244.660,5.400,0.000,0.000,18.000
17122006,050600,2.020,0.000,243.620,9.200,0.000,0.000,18.000
17122006,050700,3.378,0.056,241.410,14.000,0.000,0.000,18.000
17122006,050800,3.372,0.054,240.910,14.000,0.000,1.000,18.000
17122006,050900,3.374,0.046,240.820,14.000,0.000,0.000,17.000
17122006,051000,3.426,0.046,240.230,14.200,0.000,0.000,18.000
17122006,051100,1.462,0.066,242.120,6.200,0.000,0.000,18.000
17122006,051200,1.834,0.070,242.930,8.400,0.000,0.000,18.000
17122006,051300,3.462,0.046,242.130,14.200,0.000,0.000,18.000
17122006,051400,3.486,0.054,242.490,14.200,0.000,1.000,18.000
17122006,051500,2.910,0.056,243.690,12.000,0.000,0.000,9.000
17122006,051600,0.936,0.090,245.930,5.400,0.000,0.000,0.000
17122006,051700,0.338,0.152,246.450,1.600,0.000,0.000,0.000
17122006,051800,1.926,0.136,244.330,8.800,0.000,0.000,0.000
17122006,051900,2.420,0.088,242.870,9.800,0.000,0.000,0.000
17122006,052000,2.438,0.094,243.060,10.000,0.000,1.000,0.000
17122006,052100,2.430,0.092,243.670,9.800,0.000,0.000,0.000
17122006,052200,2.454,0.098,244.050,10.000,0.000,0.000,0.000
17122006,052300,0.424,0.126,246.260,2.600,0.000,0.000,0.000
17122006,052400,0.716,0.128,246.230,4.400,0.000,0.000,0.000
17122006,052500,2.462,0.098,245.160,10.000,0.000,0.000,0.000
17122006,052600,2.460,0.100,244.250,10.000,0.000,1.000,0.000
17122006,052700,2.418,0.090,243.190,9.800,0.000,0.000,0.000
17122006,052800,1.000,0.112,243.770,5.800,0.000,0.000,0.000
17122006,052900,0.298,0.118,244.730,1.200,0.000,0.000,0.000
17122006,053000,1.650,0.000,243.030,7.800,0.000,0.000,0.000
17122006,053100,2.310,0.048,242.670,9.400,0.000,0.000,0.000
17122006,053200,2.332,0.000,242.870,9.600,0.000,1.000,0.000
17122006,053300,2.242,0.046,243.030,9.200,0.000,0.000,0.000
17122006,053400,0.224,0.000,244.960,1.000,0.000,0.000,0.000
17122006,053500,0.752,0.000,244.500,4.800,0.000,0.000,0.000
17122006,053600,2.330,0.000,242.560,9.600,0.000,0.000,0.000
17122006,053700,2.322,0.000,242.610,9.400,0.000,0.000,0.000
